xi,loc,scale,p,R
-0.6759758725307885,-32.33010120544027,2.1755819507405807,0.05826758513007241,17.16220086635942
0.0892998610807456,-30.71516306998202,3.9072523627077596,0.004552682065076612,219.65074338727672
-0.5609307021394067,-32.187427088067864,2.7531945198276726,0.0612714285945969,16.320820697955508
-0.07202357808798317,-30.69202204385492,3.577539518052471,0.01774875630136738,56.34197591202258
-0.24175841997617592,-31.41560406582075,3.5781554690347823,0.03927202492590415,25.46341834643703
-0.4101619329398748,-31.25305125549052,3.083230748702441,0.05315865619142812,18.81161172319572
0.11670836172234397,-29.804924193791525,4.554697375526665,0.011629437430919516,85.9886822505508
-0.04981635751511142,-31.049429810613766,3.2530936382322064,0.009453883143715607,105.77664064577972
0.10166210060883349,-29.638170775314002,3.755752416246653,0.004442397230080697,225.10368798826096
-0.005537592369580806,-29.894698456307808,3.2886935088826563,0.008447978955364354,118.37150699399096
-0.24430280919169794,-30.553131920903297,3.679133076339035,0.04692219985483392,21.31187376324557
0.09304160200915451,-30.61317852799671,3.9736567244430065,0.005004678586452563,199.8130314915636
-0.12764120057087291,-30.367969575300663,3.4763134964843765,0.024734299509940706,40.429687511388806
-0.13834929083090225,-29.495730546125984,4.056628016904426,0.045508500282383096,21.973916824218275
-0.5423995147295355,-32.33268024641225,2.6806547309914834,0.05582960061429185,17.911645238314843
-0.013728855119498345,-31.01576664375042,3.040894721161539,0.004546494709515803,219.94966757731012
-0.24363774352391598,-30.395667743809966,3.1769698559480855,0.03475370462736499,28.77391088869997
0.11710604650213793,-28.377555209896663,4.883005153038049,0.026672602677428034,37.49165434261353
-0.5296366759602731,-31.536330733143735,3.206651106749577,0.07382767071589211,13.545056891314607
0.17343265991008133,-29.648182603615965,3.710930565762035,0.000511482674939818,1955.1004344725106
0.06181226714685334,-30.531738996744387,3.7905238910240637,0.006187158778698417,161.6250747342819
0.08690343686223552,-31.04930969902992,3.0887792042143793,0.0005431801538146114,1841.009825151495
-7.769092303293263,-33.79925953448371,1.559571385380913,0.42481589157686017,2.3539609036002225
-0.13735127634454652,-30.37997697493919,3.4715474482934936,0.0259765262437492,38.496294331911784
0.09595738280683593,-30.296671603801496,3.871624427347488,0.00454437126518137,220.05244326358732
-0.18298268066683943,-30.76496393091592,3.1436115646016005,0.023903434300929314,41.834992721574
0.14035625358607684,-29.722448871078907,4.182661631276408,0.004770381981532844,209.62681895731015
-0.11666693489427893,-30.42166422965785,4.200536302577929,0.03913639500222342,25.551663609874847
-0.26224918930117375,-31.628461348644464,3.374207638456026,0.03654954002498658,27.360125443886954
0.09715930094625645,-29.62450875906997,4.101781206486164,0.008553992839638074,116.90447008163626
-0.04444671944921112,-30.735732611934367,3.646680020690186,0.015234665384998626,65.63977447018212
-0.02202124172281531,-30.99591759548798,3.3204851621353786,0.007797572270647217,128.24504413564065
0.028729519450392114,-30.769839528679324,3.5045562101465846,0.0057958198820012114,172.53814306850313
0.07956544802787285,-29.21049190397575,4.016829650034726,0.010982176541215315,91.05663128315888
-0.07327693511132549,-30.30661651019407,3.9221795810044444,0.02618856107108833,38.184610345162525
-0.6357277531756276,-32.63590995171528,2.408868452909015,0.05917838479910928,16.898061739850856
0.06944032578166896,-29.849462616810303,3.880399350258231,0.008167481815131909,122.43675867723367
0.03581258854224938,-29.602501006070796,3.757441890487172,0.011095240809239142,90.1287333184592
0.09777847556199745,-29.140751946360936,4.12989552020667,0.010618425618758974,94.17591984948847
-0.501211627585181,-31.890966684950296,2.343961806899938,0.04234793777708367,23.613900758613656
-0.03210021640006391,-29.624910441418738,4.886992324069878,0.04654486861590427,21.484645455810835
-0.06604065671356463,-30.531597307483892,3.316534619268583,0.01335744276945975,74.86462920031254
0.08628154731030353,-28.523387132413603,4.528736059778354,0.023143702968788236,43.20829736488613
-0.11677893038989207,-29.623399947982374,2.7416792177866913,0.012595238054820955,79.39508532093522
0.13076233402634632,-31.058064066484057,3.673236115212257,0.000786855357064692,1270.8816061574887
-0.45851885824052363,-32.447546666380376,2.873383169497915,0.048922807178624156,20.44036427322858
0.02775475641967229,-30.115406500530092,3.838192376944435,0.011448088071947768,87.35083043695181
-0.3747200552818672,-31.690896893179293,2.451778303367403,0.02991529230348444,33.42771950396497
-0.03696747751330422,-31.06093183261556,3.1764393773418416,0.007423632178266409,134.704949812522
0.21908656890539022,-28.536410185106128,4.622654198705629,0.004831506357130965,206.97478717461897
0.023077283471439655,-29.96202202749211,3.6955924573365886,0.010512288215310042,95.12676779006165
-0.18517616323246805,-30.67408993549897,3.8507853757304797,0.04074616834233003,24.54218496322091
-0.11170217090564458,-30.722472343001403,3.602262960536713,0.02347695591442077,42.594960081078824
